id,created_at,text
1195000551500632065,2019-11-14 15:28:28,"b'....that the House Democrats have done since she\xe2\x80\x99s become Speaker, other than chase Donald Trump.\xe2\x80\x9d This Impeachment\xe2\x80\xa6 https://t.co/p80sbKJ6ci'"
1195000511625355265,2019-11-14 15:28:18,"b'....anywhere, so we\xe2\x80\x99ve now had 3 years of the Democrats chasing Donald Trump. Nancy Pelosi\xe2\x80\x99s worried about the Amer\xe2\x80\xa6 https://t.co/IsUpM0bVsw'"
1195000499080175623,2019-11-14 15:28:15,b'.@DanHenninger  WSJ: Nancy Pelosi had it right the first time when she did not want to go down the Impeachment path\xe2\x80\xa6 https://t.co/uI64avtp3L'
1194990643338268672,2019-11-14 14:49:05,b'\xe2\x80\x9cThat hearing was about a policy dispute.\xe2\x80\x9d Robert Ray. \xe2\x80\x9cRegular people watching this cannot conclude that the Presi\xe2\x80\xa6 https://t.co/2AI80BU3m8'
1194987817077805061,2019-11-14 14:37:52,b'\xe2\x80\x9cNeither one of the Democrat star witnesses at the Impeachment hearings could point out an impeachable offense. Tha\xe2\x80\xa6 https://t.co/jyyKeUkl4b'
1194986487588311040,2019-11-14 14:32:35,b'Walmart announces great numbers. No impact from Tariffs (which are contributing $Billions to our Treasury). Inflati\xe2\x80\xa6 https://t.co/QreDGszf2V'
1194974293911887873,2019-11-14 13:44:07,"b'Hit New Stock Market record again yesterday, the 20th time this year, with GREAT potential for the future. USA is w\xe2\x80\xa6 https://t.co/kidaZkYMUK'"
1194946652223746048,2019-11-14 11:54:17,"b'.@RepRatcliffe asked the two \xe2\x80\x9cstar\xe2\x80\x9d witnesses, \xe2\x80\x9cwhere is the impeachable event in that call?\xe2\x80\x9d Both stared straight\xe2\x80\xa6 https://t.co/PGv9NDBf6W'"
1194943359456026624,2019-11-14 11:41:12,b'RT @RepMarkMeadows: Brilliant job by my colleagues today on the Intel Committee. They clearly highlighted the gaping holes in the Democrats\xe2\x80\xa6'
1194943261699399680,2019-11-14 11:40:49,b'RT @RepDougCollins: A live look into Ambassador Taylor\xe2\x80\x99s testimony in the Schiff impeachment proceedings \xe2\x86\x92 https://t.co/oiiUgkc8UG'
1194941320525221889,2019-11-14 11:33:06,"b""RT @TeamTrump: President @realDonaldTrump: They\xe2\x80\x99re using television lawyers. I\xe2\x80\x99m not surprised to see it, Schiff can't ask his own question\xe2\x80\xa6"""
1194940488043974656,2019-11-14 11:29:47,b'RT @WhiteHouse: President @realDonaldTrump gave an update on relations with Turkey at the top of his meeting with President Erdogan. https:\xe2\x80\xa6'
1194940222712225793,2019-11-14 11:28:44,"b'RT @TeamTrump: President @realDonaldTrump on the Democrat\'s hearing while he was meeting with the leader of Turkey: ""I would much rather fo\xe2\x80\xa6'"
1194940003496972288,2019-11-14 11:27:52,b'RT @JesseBWatters: This was a hearsay hearing. These witnesses have never met President @realdonaldtrump and they were not on the call. #Fo\xe2\x80\xa6'
1194939947029008385,2019-11-14 11:27:38,"b""RT @WhiteHouse: President @realDonaldTrump on today's sham hearing: https://t.co/AqaO0JNbCI"""
1194939764329402368,2019-11-14 11:26:55,"b'RT @JesseBWatters: IF The Ukrainian President was bribed by President @realdonaldtrump, He didn\xe2\x80\x99t know he was being bribed, he didn\xe2\x80\x99t say h\xe2\x80\xa6'"
1194939364842889217,2019-11-14 11:25:20,b'RT @WhiteHouse: If House Democrats were as committed to helping Americans succeed under President @realDonaldTrump as they are to tearing h\xe2\x80\xa6'
1194824072011698176,2019-11-14 03:47:12,"b'Wow! Was just told that my son\xe2\x80\x99s book, \xe2\x80\x9cTriggered,\xe2\x80\x9d is Number One on The New York Times Bestseller List. Congratulations Don!'"
1194822034037051392,2019-11-14 03:39:06,b'RT @Scavino45: After the call - Ambassador Taylor met with Ukrainian President Volodymyr Zelensky the VERY NEXT DAY!\n\nPresident Zelensky sa\xe2\x80\xa6'
